Order_ID,Merchant,Original_Time,Quantity,Item,Details,Price,Subtotal,Discount,Delivery_Fee,Bag_Fee,Platform_Fee,Tip,Total_Incl_Tax,Date,Weekday,Time_24hr
c1wk-2505-l5ze,萬華莊家班麻油雞 (永和永貞店),2月2日 週日 下午10:02,1,人氣麻油綜合套餐,,290,0,0,0,0,0,0,0,2025/02/02,Sunday,22:02
gwkw-2505-ydnh,叮哥茶飲 (東大門店),1月30日 週四 下午8:19,1,紅豆鮮奶茶,"少冰, 微糖",62,0,0,0,0,0,0,0,2025/01/30,Thursday,20:19
gwkw-2505-ydnh,叮哥茶飲 (東大門店),1月30日 週四 下午8:19,1,初鹿鮮奶茶,"去冰, 微糖",66,0,0,0,0,0,0,0,2025/01/30,Thursday,20:19
gwkw-2505-ydnh,叮哥茶飲 (東大門店),1月30日 週四 下午8:19,1,小農鮮奶茶,"去冰, 微糖",72,0,0,0,0,0,0,0,2025/01/30,Thursday,20:19
gwkw-2505-ydnh,叮哥茶飲 (東大門店),1月30日 週四 下午8:19,1,初鹿鮮奶茶,"微冰, 微糖, 加珍珠【如無大珍珠隨即換上小珍珠】",72,0,0,0,0,0,0,0,2025/01/30,Thursday,20:19
gwkw-2505-ydnh,叮哥茶飲 (東大門店),1月30日 週四 下午8:19,1,芋圓奶茶,"熱, 無糖",60,0,0,0,0,0,0,0,2025/01/30,Thursday,20:19
gwkw-2505-ydnh,叮哥茶飲 (東大門店),1月30日 週四 下午8:19,1,初鹿鮮奶茶,"去冰, 無糖",60,0,0,0,0,0,0,0,2025/01/30,Thursday,20:19
gwkw-2505-ydnh,叮哥茶飲 (東大門店),1月30日 週四 下午8:19,1,紅豆鮮奶茶,"熱, 少糖",72,0,0,0,0,0,0,0,2025/01/30,Thursday,20:19
lh4y-2505-l9sv,迷客夏 Milksha (臺東中華店),1月27日 週一 下午9:47,1,就是蜂蜜 拿鐵Honey Ruhuna Milk Tea,熱,100,0,0,0,0,0,0,0,2025/01/27,Monday,21:47
rioi-2505-lx7l,神仙滷味 (台東正氣總店),1月27日 週一 下午8:06,1,A餐,"不辣, 高麗菜【1份】",155,0,0,0,0,0,0,0,2025/01/27,Monday,20:06
rioi-2505-lx7l,神仙滷味 (台東正氣總店),1月27日 週一 下午8:06,1,秘傳滷肉飯,不辣,45,0,0,0,0,0,0,0,2025/01/27,Monday,20:06
r5in-2504-nxvl,胖老爹美式炸雞 (嘉義友愛店),1月26日 週日 下午11:33,1,【2號餐】,可樂,150,0,0,0,0,0,0,0,2025/01/26,Sunday,23:33
p3fv-2504-7j9h,四海脆皮臭豆腐,1月26日 週日 下午7:01,1,脆皮臭豆腐【大】,加辣,95,0,0,0,0,0,0,0,2025/01/26,Sunday,19:01
p3fv-2504-7j9h,四海脆皮臭豆腐,1月26日 週日 下午7:01,1,粉腸豬血湯,,45,0,0,0,0,0,0,0,2025/01/26,Sunday,19:01
p3fv-2504-7j9h,四海脆皮臭豆腐,1月26日 週日 下午7:01,1,脆皮臭豆腐【小】,"不加辣, 不加蒜頭",75,0,0,0,0,0,0,0,2025/01/26,Sunday,19:01
p3fv-2504-7j9h,四海脆皮臭豆腐,1月26日 週日 下午7:01,1,腸子湯,,45,0,0,0,0,0,0,0,2025/01/26,Sunday,19:01
mg20-2501-2al1,得正 OOLONG TEA PROJECT (永和得和計劃),1月1日 週三 下午12:33,1,雙柚金烏龍,"中杯, 微微糖, 去冰",65,0,0,0,0,0,0,0,2025/01/01,Wednesday,12:33
mg20-2501-2al1,得正 OOLONG TEA PROJECT (永和得和計劃),1月1日 週三 下午12:33,1,焙烏龍奶茶,"大杯, 微糖, 熱, 珍珠",65,0,0,0,0,0,0,0,2025/01/01,Wednesday,12:33
mg20-2501-2al1,得正 OOLONG TEA PROJECT (永和得和計劃),1月1日 週三 下午12:33,1,百香果綠茶,"中杯, 微微糖, 去冰",55,0,0,0,0,0,0,0,2025/01/01,Wednesday,12:33
l4xv-2452-3jh6,麥當勞 (S129 嘉義垂楊店),12月29日 週日 下午7:00,1,套餐-原味麥脆鷄腿 (2塊) Original Chicken McCrispy (2pcs) Meal,"薯條 (大) Fries (L), 檸檬風味紅茶(冰) (中) lemon flavored black tea(iced) (m), 無需加價購 no, thanks",217,0,0,0,0,0,0,0,2024/12/29,Sunday,19:00
l4xv-2452-3jh6,麥當勞 (S129 嘉義垂楊店),12月29日 週日 下午7:00,1,套餐-麥克鷄塊(6塊) Chicken McNuggets (6pcs) Meal,"原味麥脆鷄腿(1塊) (棒腿或大腿部位恕不指定、更換) Original Chicken McCrispy (1pc) (Drumsticks & thighs are distributed randomly), 玉米湯 (大) corn soup (l), 無需加價購 no, thanks, 醣醋醬包 sweet sour sauce",176,0,0,0,0,0,0,0,2024/12/29,Sunday,19:00
ovh5-2452-c9s7,潮味決．湯滷專門店 (台南金華分社),12月24日 週二 下午8:35,1,胖打熊貓豆腐套餐,"藥膳是經典【湯】, 豬肉片, 泡麵, 麻辣豆腐, ★豬肉片",250,0,0,0,0,0,0,0,2024/12/24,Tuesday,20:35
a6ye-2452-c6u8,胖老爹美式炸雞 (台南新興店),12月24日 週二 下午8:35,1,【2號餐】,雪碧小寶特瓶350ml,150,0,0,0,0,0,0,0,2024/12/24,Tuesday,20:35
a6ye-2452-c6u8,胖老爹美式炸雞 (台南新興店),12月24日 週二 下午8:35,1,【2號餐】,可樂小寶特瓶350ml,150,0,0,0,0,0,0,0,2024/12/24,Tuesday,20:35
bsll-2452-12ya,家禾火雞肉飯,12月24日 週二 下午1:14,2,火雞肉飯,,150,0,0,0,0,0,0,0,2024/12/24,Tuesday,13:14
bsll-2452-12ya,家禾火雞肉飯,12月24日 週二 下午1:14,2,味噌湯,,70,0,0,0,0,0,0,0,2024/12/24,Tuesday,13:14
bsll-2452-12ya,家禾火雞肉飯,12月24日 週二 下午1:14,1,燙青菜,"加蒜, 地瓜葉",45,0,0,0,0,0,0,0,2024/12/24,Tuesday,13:14
kfyk-2450-66tj,鍋賣局 (嘉義仁愛店),12月12日 週四 下午6:56,1,味增豆腐鍋套餐,"雪碧, 豬肉",160,0,0,0,0,0,0,0,2024/12/12,Thursday,18:56
lq06-2447-xjle,心晴人蔘雞湯專賣雞肉飯,11月23日 週六 下午5:13,1,四物雞湯,,130,0,0,0,0,0,0,0,2024/11/23,Saturday,17:13
r5in-2446-2yfv,胖老爹美式炸雞 (嘉義友愛店),11月14日 週四 下午6:55,1,【2號餐】,檸檬紅茶,150,0,0,0,0,0,0,0,2024/11/14,Thursday,18:55
r5in-2444-5ijx,胖老爹美式炸雞 (嘉義友愛店),11月2日 週六 下午11:05,1,【2號餐】,雪碧,150,0,0,0,0,0,0,0,2024/11/02,Saturday,23:05
r5in-2444-5ijx,胖老爹美式炸雞 (嘉義友愛店),11月2日 週六 下午11:05,1,雞腿,,70,0,0,0,0,0,0,0,2024/11/02,Saturday,23:05
i3gg-2444-12jy,八方雲集 (嘉義南京店),11月2日 週六 下午6:03,1,招牌鍋貼,蒜味沾醬,93,0,0,0,0,0,0,0,2024/11/02,Saturday,18:03
i3gg-2444-12jy,八方雲集 (嘉義南京店),11月2日 週六 下午6:03,1,玉米濃湯,,50,0,0,0,0,0,0,0,2024/11/02,Saturday,18:03
i3gg-2444-12jy,八方雲集 (嘉義南京店),11月2日 週六 下午6:03,1,黑豆漿,,27,0,0,0,0,0,0,0,2024/11/02,Saturday,18:03
i3gg-2444-12jy,八方雲集 (嘉義南京店),11月2日 週六 下午6:03,1,燉蘿蔔,,50,0,0,0,0,0,0,0,2024/11/02,Saturday,18:03
i3gg-2444-12jy,八方雲集 (嘉義南京店),11月2日 週六 下午6:03,1,酸辣湯,,50,0,0,0,0,0,0,0,2024/11/02,Saturday,18:03
i3gg-2444-12jy,八方雲集 (嘉義南京店),11月2日 週六 下午6:03,1,珍珠抄手【和風】,,80,0,0,0,0,0,0,0,2024/11/02,Saturday,18:03
r5in-2440-49ll,胖老爹美式炸雞 (嘉義友愛店),10月1日 週二 下午3:09,1,【2號餐】,蘋果汁,150,0,0,0,0,0,0,0,2024/10/01,Tuesday,15:09
r5in-2440-49ll,胖老爹美式炸雞 (嘉義友愛店),10月1日 週二 下午3:09,1,【2號餐】,雪碧,150,0,0,0,0,0,0,0,2024/10/01,Tuesday,15:09
dh03-2440-o6p0,麥味登 (嘉義上海店),9月30日 週一 上午8:58,1,鮮蛋沙拉【麵包】,湯種,52,0,0,0,0,0,0,0,2024/09/30,Monday,08:58
dh03-2440-o6p0,麥味登 (嘉義上海店),9月30日 週一 上午8:58,1,錫蘭紅茶【L | 冰】,,33,0,0,0,0,0,0,0,2024/09/30,Monday,08:58
dh03-2440-o6p0,麥味登 (嘉義上海店),9月30日 週一 上午8:58,1,原塊嫩雞起司滿分堡,,91,0,0,0,0,0,0,0,2024/09/30,Monday,08:58
dh03-2440-o6p0,麥味登 (嘉義上海店),9月30日 週一 上午8:58,1,紅茶拿鐵【350cc | 冰】,,46,0,0,0,0,0,0,0,2024/09/30,Monday,08:58
h6dj-2439-sthy,黑貓滷味 (竹北嘉興店),9月28日 週六 下午10:18,1,鴨血豬肉套餐,"蒸煮麵, 椒麻拌醬【乾】, 不加辣, 豆腐, 牛肚, 小豆干, 白蘿蔔",380,0,0,0,0,0,0,0,2024/09/28,Saturday,22:18
obrp-2434-if2h,五桐號 WooTEA (永和樂華店),8月25日 週日 下午3:00,1,清香奶霜烏龍 Oolong Tea with Cream,"大杯, 微糖-30%, 微冰 - 10%",69,0,0,0,0,0,0,0,2024/08/25,Sunday,15:00
obrp-2434-if2h,五桐號 WooTEA (永和樂華店),8月25日 週日 下午3:00,1,一把青茶 Turquoise Tea,"大杯, 無糖-0%, 微冰 - 10%",45,0,0,0,0,0,0,0,2024/08/25,Sunday,15:00
obrp-2434-if2h,五桐號 WooTEA (永和樂華店),8月25日 週日 下午3:00,1,綠茶凍五桐茶拿鐵 Wootea & Jelly with Milk,"大杯, 微糖-30%, 微冰 - 10%",75,0,0,0,0,0,0,0,2024/08/25,Sunday,15:00
cn4g-2422-cxys,山焙 (內湖科技店),5月31日 週五 下午12:29,1,梅菓88°C【冰】,"無糖, 微冰",75,0,0,0,0,0,0,0,2024/05/31,Friday,12:29
cn4g-2422-cxys,山焙 (內湖科技店),5月31日 週五 下午12:29,1,赤龍黑奶蓋,少糖,75,0,0,0,0,0,0,0,2024/05/31,Friday,12:29
cn4g-2422-cxys,山焙 (內湖科技店),5月31日 週五 下午12:29,1,羅賓拿鐵,"微糖, 完全去冰",75,0,0,0,0,0,0,0,2024/05/31,Friday,12:29
cn4g-2422-cxys,山焙 (內湖科技店),5月31日 週五 下午12:29,1,羅賓黑奶蓋,一分糖,75,0,0,0,0,0,0,0,2024/05/31,Friday,12:29
cn4g-2422-cxys,山焙 (內湖科技店),5月31日 週五 下午12:29,1,山焙黑金,"少糖, 微冰",50,0,0,0,0,0,0,0,2024/05/31,Friday,12:29
cn4g-2422-cxys,山焙 (內湖科技店),5月31日 週五 下午12:29,1,墨赤紅茶,"微糖, 微冰",50,0,0,0,0,0,0,0,2024/05/31,Friday,12:29
cn4g-2422-cxys,山焙 (內湖科技店),5月31日 週五 下午12:29,1,88°C焙茶歐雷【冰】,"一分糖, 微冰",75,0,0,0,0,0,0,0,2024/05/31,Friday,12:29
cn4g-2422-cxys,山焙 (內湖科技店),5月31日 週五 下午12:29,1,極上 88C 焙茶,"無糖, 完全去冰",50,0,0,0,0,0,0,0,2024/05/31,Friday,12:29
cn4g-2422-cxys,山焙 (內湖科技店),5月31日 週五 下午12:29,1,山焙黑金,"無糖, 微冰",50,0,0,0,0,0,0,0,2024/05/31,Friday,12:29
w9uz-2422-eynw,Heart Churros 哈啾吉拿甜心館,5月28日 週二 下午2:15,1,超值中量餐，附贈冰茶兩杯,"蜂蜜, 白奶油起司",400,0,0,0,0,0,0,0,2024/05/28,Tuesday,14:15
me8l-2421-z8tb,麥哲倫美式炸雞,5月26日 週日 下午6:33,1,雞腿,,77,0,0,0,0,0,0,0,2024/05/26,Sunday,18:33
me8l-2421-z8tb,麥哲倫美式炸雞,5月26日 週日 下午6:33,1,海鮮濃湯,,66,0,0,0,0,0,0,0,2024/05/26,Sunday,18:33
me8l-2421-z8tb,麥哲倫美式炸雞,5月26日 週日 下午6:33,1,洋蔥圈,,44,0,0,0,0,0,0,0,2024/05/26,Sunday,18:33
a6mu-2420-vfuk,陳家美食,5月19日 週日 下午7:20,1,魯肉飯,,50,0,0,0,0,0,0,0,2024/05/19,Sunday,19:20
a6mu-2420-vfuk,陳家美食,5月19日 週日 下午7:20,1,蚵仔湯,,40,0,0,0,0,0,0,0,2024/05/19,Sunday,19:20
a6mu-2420-vfuk,陳家美食,5月19日 週日 下午7:20,1,雞魯飯,,55,0,0,0,0,0,0,0,2024/05/19,Sunday,19:20
a6mu-2420-vfuk,陳家美食,5月19日 週日 下午7:20,1,蔬菜豆腐蛋花湯,,50,0,0,0,0,0,0,0,2024/05/19,Sunday,19:20
a6mu-2420-vfuk,陳家美食,5月19日 週日 下午7:20,1,燙地瓜葉,,40,0,0,0,0,0,0,0,2024/05/19,Sunday,19:20
a6mu-2420-vfuk,陳家美食,5月19日 週日 下午7:20,1,魯筍干,,40,0,0,0,0,0,0,0,2024/05/19,Sunday,19:20
a6mu-2420-vfuk,陳家美食,5月19日 週日 下午7:20,1,【蒜泥】粉腸,,40,0,0,0,0,0,0,0,2024/05/19,Sunday,19:20
a6mu-2420-vfuk,陳家美食,5月19日 週日 下午7:20,1,皮蛋豆腐,,30,0,0,0,0,0,0,0,2024/05/19,Sunday,19:20
v5cz-2420-umef,拿坡里 (嘉義民族店 8401),5月19日 週日 下午12:53,1,MINI 披薩炸雞獨享餐,"【mini披薩】海鮮, 2塊原味炸雞, 迷你瓶雪碧【350ml】, 購物袋",231,0,0,0,0,0,0,0,2024/05/19,Sunday,12:53
v5cz-2420-umef,拿坡里 (嘉義民族店 8401),5月19日 週日 下午12:53,1,MINI 披薩炸雞獨享餐,"【mini披薩】夏威夷, 2塊普羅旺斯烤雞, 迷你瓶可樂【350ml】, 購物袋",231,0,0,0,0,0,0,0,2024/05/19,Sunday,12:53
r185-2420-2vz0,胖老爹美式炸雞 (永和智光店),5月15日 週三 下午7:52,1,2號餐(雞塊+雞腿+小飲料),可口可樂350ml,150,0,0,0,0,0,0,0,2024/05/15,Wednesday,19:52
l4dd-2420-9pqn,再睡5分鐘 (內湖江南店),5月14日 週二 下午1:51,1,★柚紅柚綠,"【M】, 少冰, 微糖0.4/0.2, 【不加配料】",70,0,0,0,0,0,0,0,2024/05/14,Tuesday,13:51
l4dd-2420-9pqn,再睡5分鐘 (內湖江南店),5月14日 週二 下午1:51,1,★棉被日安紅,"【M】, 【不加配料】, 少冰, 一分糖0.3/0.2",65,0,0,0,0,0,0,0,2024/05/14,Tuesday,13:51
l4dd-2420-9pqn,再睡5分鐘 (內湖江南店),5月14日 週二 下午1:51,1,★棉被深焙烏龍,"【L】, 【不加配料】, 少冰, 一分糖0.3/0.2",77,0,0,0,0,0,0,0,2024/05/14,Tuesday,13:51
l4dd-2420-9pqn,再睡5分鐘 (內湖江南店),5月14日 週二 下午1:51,1,★棉被深焙烏龍,"【L】, 【不加配料】, 少冰, 半糖1/0.7",77,0,0,0,0,0,0,0,2024/05/14,Tuesday,13:51
b7y6-2419-bnns,すき家 Sukiya (永和頂溪店),5月12日 週日 下午7:52,1,泡菜牛丼,,144,0,0,0,0,0,0,0,2024/05/12,Sunday,19:52
b7y6-2419-bnns,すき家 Sukiya (永和頂溪店),5月12日 週日 下午7:52,1,3種起司牛丼,C 青菜套餐(すき家的青菜、味噌湯),204,0,0,0,0,0,0,0,2024/05/12,Sunday,19:52
b7y6-2419-bnns,すき家 Sukiya (永和頂溪店),5月12日 週日 下午7:52,1,溫泉蛋,,35,0,0,0,0,0,0,0,2024/05/12,Sunday,19:52
f8jk-2419-hvbo,傻師傅湯包 (嘉義民族店),5月7日 週二 下午12:08,1,鮮肉 湯包,,75,0,0,0,0,0,0,0,2024/05/07,Tuesday,12:08
f8jk-2419-hvbo,傻師傅湯包 (嘉義民族店),5月7日 週二 下午12:08,1,貢丸湯,,40,0,0,0,0,0,0,0,2024/05/07,Tuesday,12:08
l4xv-bu10,麥當勞 (S129 嘉義垂楊店),5月5日 週日 下午3:47,1,麥克鷄塊 (6塊) Chicken McNuggets (6pcs),醣醋醬包 Sweet Sour Sauce,69,0,0,0,0,0,0,0,2024/05/05,Sunday,15:47
l4xv-bu10,麥當勞 (S129 嘉義垂楊店),5月5日 週日 下午3:47,2,蘋果派 Apple Pie,,84,0,0,0,0,0,0,0,2024/05/05,Sunday,15:47
l4xv-bu10,麥當勞 (S129 嘉義垂楊店),5月5日 週日 下午3:47,1,玉米湯 (大) Corn Soup (L),,55,0,0,0,0,0,0,0,2024/05/05,Sunday,15:47
a7ku-2ruu,61手作茶 (嘉義宣信總店),5月2日 週四 上午11:01,1,百香綠茶,"半糖, 去冰, 加椰果【1份】",67,0,0,0,0,0,0,0,2024/05/02,Thursday,11:01
a9xh-tmij,清心福全 (嘉義仁愛店),5月1日 週三 上午9:28,1,優多百香果綠茶,"去冰(0%), 推薦-半糖 【5分糖】, 椰果2【僅限冷飲】",70,0,0,0,0,0,0,0,2024/05/01,Wednesday,09:28
a7fp-g74e,21PLUS、21風味館 (嘉義大潤發門市),4月28日 週日 下午7:02,1,0366【限定83折優惠】炸烤分享餐,"蜂蜜綠茶(L), 檸檬風味紅茶(l)",509,0,0,0,0,0,0,0,2024/04/28,Sunday,19:02
n5kq-gonc,統一超商 (嘉義垂楊店),4月21日 週日 下午11:34,1,*冰戀雙旋冰淇淋-巧克力香草 | 100 g,,40,0,0,0,0,0,0,0,2024/04/21,Sunday,23:34
n5kq-gonc,統一超商 (嘉義垂楊店),4月21日 週日 下午11:34,1,(選)哈根達斯香草迷你杯 | 1杯,,129,0,0,0,0,0,0,0,2024/04/21,Sunday,23:34
n5kq-gonc,統一超商 (嘉義垂楊店),4月21日 週日 下午11:34,1,統一大布丁-雞蛋口味 | 1盒,你將收到關於此商品的退款。,20,0,0,0,0,0,0,0,2024/04/21,Sunday,23:34
z0ar-nsr0,方櫃仔魯味（仁愛店）,4月21日 週日 下午9:25,1,雞肝,,10,0,0,0,0,0,0,0,2024/04/21,Sunday,21:25
z0ar-nsr0,方櫃仔魯味（仁愛店）,4月21日 週日 下午9:25,1,高麗菜,,10,0,0,0,0,0,0,0,2024/04/21,Sunday,21:25
z0ar-nsr0,方櫃仔魯味（仁愛店）,4月21日 週日 下午9:25,1,箭筍,,20,0,0,0,0,0,0,0,2024/04/21,Sunday,21:25
z0ar-nsr0,方櫃仔魯味（仁愛店）,4月21日 週日 下午9:25,1,小黃瓜,,20,0,0,0,0,0,0,0,2024/04/21,Sunday,21:25
z0ar-nsr0,方櫃仔魯味（仁愛店）,4月21日 週日 下午9:25,1,雞心,,20,0,0,0,0,0,0,0,2024/04/21,Sunday,21:25
z0ar-nsr0,方櫃仔魯味（仁愛店）,4月21日 週日 下午9:25,1,豆干,,10,0,0,0,0,0,0,0,2024/04/21,Sunday,21:25
z0ar-nsr0,方櫃仔魯味（仁愛店）,4月21日 週日 下午9:25,1,鴨血,,10,0,0,0,0,0,0,0,2024/04/21,Sunday,21:25
z0ar-nsr0,方櫃仔魯味（仁愛店）,4月21日 週日 下午9:25,1,雞胗,,20,0,0,0,0,0,0,0,2024/04/21,Sunday,21:25
z0ar-nsr0,方櫃仔魯味（仁愛店）,4月21日 週日 下午9:25,1,王子麵,,10,0,0,0,0,0,0,0,2024/04/21,Sunday,21:25
z0ar-nsr0,方櫃仔魯味（仁愛店）,4月21日 週日 下午9:25,1,四季豆,,20,0,0,0,0,0,0,0,2024/04/21,Sunday,21:25
z0ar-nsr0,方櫃仔魯味（仁愛店）,4月21日 週日 下午9:25,1,肝蓮肉,,20,0,0,0,0,0,0,0,2024/04/21,Sunday,21:25
z0ar-nsr0,方櫃仔魯味（仁愛店）,4月21日 週日 下午9:25,1,豬肝,,10,0,0,0,0,0,0,0,2024/04/21,Sunday,21:25
wkii-ihoy,鼎味寶 藍波雞 (嘉義文化路夜市店),4月21日 週日 下午9:29,1,綜合油雞【大】,,199,0,0,0,0,0,0,0,2023/04/21,Sunday,21:29
b8lw-u2ph,麥當勞 (S256 台南民族店),4月20日 週六 上午12:11,1,套餐-原味麥脆鷄腿 (2塊) Original Chicken McCrispy (2pcs) Meal,"麥克鷄塊(4塊)+大薯 Chicken McNuggets (4pcs) + Fries (L), 玉米湯 (大) corn soup (l), 無需加價購 no, thanks, 醣醋醬包 sweet sour sauce",277,0,0,0,0,0,0,0,2023/04/20,Saturday,00:11
b8lw-u2ph,麥當勞 (S256 台南民族店),4月20日 週六 上午12:11,1,麥克鷄塊 (10塊) Chicken McNuggets (10pcs),"不要醬包 No Sauce, 泰式香辣醬包 thai chili sauce",109,0,0,0,0,0,0,0,2023/04/20,Saturday,00:11
b8lw-u2ph,麥當勞 (S256 台南民族店),4月20日 週六 上午12:11,1,OREO草莓冰炫風 OREO Strawberry McFlurry,,69,0,0,0,0,0,0,0,2023/04/20,Saturday,00:11
b8lw-u2ph,麥當勞 (S256 台南民族店),4月20日 週六 上午12:11,1,原味麥脆鷄腿(1塊) Original McCrispy (1pc),,69,0,0,0,0,0,0,0,2023/04/20,Saturday,00:11
